Text,Type
009218940467,CHECKING_AC
921894046736,SAVINGS_AC
003637570152,CHECKING_AC
363757015236,SAVINGS_AC
005313877191,CHECKING_AC
531387719136,SAVINGS_AC
005163903863,CHECKING_AC
516390386336,SAVINGS_AC
003544395762,CHECKING_AC
354439576236,SAVINGS_AC
003213503960,CHECKING_AC
321350396036,SAVINGS_AC
006560902098,CHECKING_AC
656090209836,SAVINGS_AC
002220502652,CHECKING_AC
222050265236,SAVINGS_AC
001335268411,CHECKING_AC
133526841136,SAVINGS_AC
005111239376,CHECKING_AC
511123937636,SAVINGS_AC
002548749278,CHECKING_AC
254874927836,SAVINGS_AC
000916930879,CHECKING_AC
091693087936,SAVINGS_AC
004865747434,CHECKING_AC
486574743436,SAVINGS_AC
002190913440,CHECKING_AC
219091344036,SAVINGS_AC
000051045081,CHECKING_AC
005104508136,SAVINGS_AC
001457611384,CHECKING_AC
145761138436,SAVINGS_AC
001246418632,CHECKING_AC
124641863236,SAVINGS_AC
006655362480,CHECKING_AC
665536248036,SAVINGS_AC
007212822392,CHECKING_AC
721282239236,SAVINGS_AC
000632963261,CHECKING_AC
063296326136,SAVINGS_AC
000117511248,CHECKING_AC
011751124836,SAVINGS_AC
003524533639,CHECKING_AC
352453363936,SAVINGS_AC
007871723376,CHECKING_AC
787172337636,SAVINGS_AC
001447867547,CHECKING_AC
144786754736,SAVINGS_AC
004784823383,CHECKING_AC
478482338336,SAVINGS_AC
005624975826,CHECKING_AC
562497582636,SAVINGS_AC
006979807713,CHECKING_AC
697980771336,SAVINGS_AC
001618389983,CHECKING_AC
161838998336,SAVINGS_AC
007688270531,CHECKING_AC
768827053136,SAVINGS_AC
009724315636,CHECKING_AC
972431563636,SAVINGS_AC
001798767424,CHECKING_AC
179876742436,SAVINGS_AC
008404452980,CHECKING_AC
840445298036,SAVINGS_AC
001601996630,CHECKING_AC
160199663036,SAVINGS_AC
003076682294,CHECKING_AC
307668229436,SAVINGS_AC
001868963249,CHECKING_AC
186896324936,SAVINGS_AC
004612992285,CHECKING_AC
461299228536,SAVINGS_AC
002211301851,CHECKING_AC
221130185136,SAVINGS_AC
008125702747,CHECKING_AC
812570274736,SAVINGS_AC
005716350252,CHECKING_AC
571635025236,SAVINGS_AC
009678399675,CHECKING_AC
967839967536,SAVINGS_AC
003088246704,CHECKING_AC
308824670436,SAVINGS_AC
001734004599,CHECKING_AC
173400459936,SAVINGS_AC
008882636415,CHECKING_AC
888263641536,SAVINGS_AC
003439781020,CHECKING_AC
343978102036,SAVINGS_AC
006611887533,CHECKING_AC
661188753336,SAVINGS_AC
001927027720,CHECKING_AC
192702772036,SAVINGS_AC
005761949388,CHECKING_AC
576194938836,SAVINGS_AC
005826718227,CHECKING_AC
582671822736,SAVINGS_AC
000704934841,CHECKING_AC
070493484136,SAVINGS_AC
000541039918,CHECKING_AC
054103991836,SAVINGS_AC
008187952260,CHECKING_AC
818795226036,SAVINGS_AC
007184007523,CHECKING_AC
718400752336,SAVINGS_AC
007141967898,CHECKING_AC
714196789836,SAVINGS_AC
001379962948,CHECKING_AC
137996294836,SAVINGS_AC
000919670647,CHECKING_AC
091967064736,SAVINGS_AC
005561731480,CHECKING_AC
556173148036,SAVINGS_AC
